timestamp,building_baseline,temperature,condenser_power_W,compressor_power_W,crs_baseline
2018-06-01 00:00:00,84.0,55.9,483.69100433495055,15876.28903755458,16.35998004188953
2018-06-01 00:15:00,88.0,55.9,534.8236364525546,17680.654690273455,18.21547832672601
2018-06-01 00:30:00,84.0,55.8,538.2716935103451,17768.914038321735,18.307185731832078
2018-06-01 00:45:00,80.0,55.0,590.0144004867337,19268.44469034988,19.858459090836607
2018-06-01 01:00:00,92.0,54.9,504.02098757570513,16423.72538205082,16.927746369626526
2018-06-01 01:15:00,88.0,55.2,423.986472545915,13682.285769770515,14.106272242316429
2018-06-01 01:30:00,84.0,55.0,462.4437192936818,15084.877968358169,15.547321687651849
2018-06-01 01:45:00,84.0,54.9,563.2771931961228,18377.81632956819,18.941093522764312
2018-06-01 02:00:00,92.0,54.5,591.6112962902778,19166.305443376383,19.75791673966666
2018-06-01 02:15:00,92.0,54.7,576.2506922263493,18721.98065347686,19.29823134570321
2018-06-01 02:30:00,96.0,54.5,570.1695074230578,18546.790183931298,19.116959691354356
2018-06-01 02:45:00,96.0,53.6,632.4468134990992,20358.817327732926,20.991264141232023
2018-06-01 03:00:00,96.0,54.1,591.591302273115,19167.597260675026,19.75918856294814
2018-06-01 03:15:00,100.0,54.1,570.6821599306289,18519.34320498583,19.09002536491646
2018-06-01 03:30:00,116.0,53.6,583.7678495316469,18853.46052087182,19.437228370403467
2018-06-01 03:45:00,100.0,53.6,538.2074950033648,17501.291703338095,18.03949919834146
2018-06-01 04:00:00,92.0,53.8,577.5915232517701,18589.060809107013,19.166652332358783
2018-06-01 04:15:00,108.0,53.2,543.4554336906339,17579.502063698466,18.122957497389102
2018-06-01 04:30:00,92.0,52.9,594.2199550898181,18994.87240264788,19.589092357737695
2018-06-01 04:45:00,108.0,52.9,594.5885917973958,18970.17703170005,19.56476562349745
2018-06-01 05:00:00,104.0,52.9,559.9216149482519,17950.976423546526,18.51089803849478
2018-06-01 05:15:00,124.0,52.3,574.0877667587882,18309.238667498408,18.8833264342572
2018-06-01 05:30:00,136.0,52.0,703.8666392302129,21934.341809837613,22.638208449067825
2018-06-01 05:45:00,132.0,51.8,579.0033718276778,18360.49745257285,18.939500824400533
2018-06-01 06:00:00,140.0,52.0,530.89834933055,16893.644687186737,17.42454303651729
2018-06-01 06:15:00,156.0,52.5,529.2260115856279,16712.349532506483,17.241575544092118
2018-06-01 06:30:00,148.0,53.1,655.0596697353352,20581.69362491026,21.23675329464559
2018-06-01 06:45:00,160.0,53.6,501.76622272745163,16046.987601405486,16.548753824132937
2018-06-01 07:00:00,176.0,53.6,539.6876652530624,17420.641528770084,17.960329194023146
2018-06-01 07:15:00,176.0,54.5,499.0306945099144,16194.150653687222,16.693181348197136
2018-06-01 07:30:00,164.0,54.7,654.7574551787802,21171.57188872536,21.826329343904142
2018-06-01 07:45:00,160.0,55.2,567.2200631994215,18808.76668177229,19.375986744971712
2018-06-01 08:00:00,160.0,55.9,530.4789971632771,17901.161420805227,18.431640417968506
2018-06-01 08:15:00,176.0,56.8,527.8364162182431,18030.1614882703,18.55799790448855
2018-06-01 08:30:00,168.0,57.6,558.7274835597586,19191.80646326752,19.750533946827282
2018-06-01 08:45:00,156.0,58.3,580.0791775150508,20086.133724285068,20.666212901800122
2018-06-01 09:00:00,180.0,59.4,608.7466669605868,21263.654473336843,21.872401140297427
2018-06-01 09:15:00,184.0,60.3,520.5376333557787,18617.540318245625,19.138077951601407
2018-06-01 09:30:00,184.0,61.0,603.027243847869,21527.414060597443,22.13044130444531
2018-06-01 09:45:00,180.0,62.1,661.1408626709193,23740.63013753256,24.40177100020348
2018-06-01 10:00:00,184.0,63.0,657.2243856570512,23868.996133856268,24.52622051951332
2018-06-01 10:15:00,160.0,64.4,593.8320588466271,21830.20719710108,22.424039255947708
2018-06-01 10:30:00,168.0,65.5,610.8093669012416,22569.423118473664,23.18023248537491
2018-06-01 10:45:00,184.0,66.9,716.0030723126947,26632.413069456063,27.348416141768762
2018-06-01 11:00:00,168.0,68.7,647.2436995126839,24180.86622027041,24.828109919783092
2018-06-01 11:15:00,176.0,70.2,587.7600300493499,22244.65016738857,22.83241019743792
2018-06-01 11:30:00,176.0,72.0,498.5880539877919,19237.160951116875,19.735749005104662
2018-06-01 11:45:00,160.0,73.4,585.8318688327663,22510.957153313506,23.096789022146268
2018-06-01 12:00:00,180.0,75.0,634.2062500296712,24556.87120618942,25.19107745621909
2018-06-01 12:15:00,184.0,76.6,631.6544834147687,24626.50056413412,25.25815504754889
2018-06-01 12:30:00,180.0,77.4,629.0983409930312,24694.991734007985,25.32409007500101
2018-06-01 12:45:00,180.0,78.4,615.6575480737139,24341.42473476382,24.957082282837533
2018-06-01 13:00:00,180.0,79.3,505.01784910425016,20264.855544411017,20.769873393515265
2018-06-01 13:15:00,180.0,80.1,485.377312673622,19672.597075828602,20.157974388502225
2018-06-01 13:30:00,184.0,81.0,487.70979839167114,19891.42530249146,20.379135100883133
2018-06-01 13:45:00,184.0,81.7,609.7682409141273,24813.74504904502,25.42351328995915
2018-06-01 14:00:00,180.0,81.9,676.4867302823873,27765.071086827982,28.441557817110372
2018-06-01 14:15:00,176.0,82.2,602.7977552838058,24774.995695777558,25.377793451061365
2018-06-01 14:30:00,180.0,83.3,531.0665136205527,21908.022369623955,22.43908888324451
2018-06-01 14:45:00,188.0,83.5,530.3220727140284,21930.340547993932,22.46066262070796
2018-06-01 15:00:00,192.0,83.7,602.2801957953146,24940.934873627848,25.54321506942316
2018-06-01 15:15:00,184.0,83.5,608.0062855307083,25214.405286508896,25.82241157203961
2018-06-01 15:30:00,188.0,83.1,684.8822209524384,28484.185779225165,29.169068000177607
2018-06-01 15:45:00,204.0,82.9,606.8137872722277,25241.447987938867,25.848261775211096
2018-06-01 16:00:00,188.0,82.9,606.2173379972555,25254.884680283743,25.861102018281002
2018-06-01 16:15:00,204.0,82.6,606.8664088181283,25240.25969133825,25.84712610015638
2018-06-01 16:30:00,204.0,82.2,671.0896203083771,27897.03318381984,28.568122804128212
2018-06-01 16:45:00,192.0,81.5,608.1640753915511,25210.80915068875,25.818973226080303
2018-06-01 17:00:00,192.0,80.8,608.8126648524277,25195.983301808858,25.804795966661292
2018-06-01 17:15:00,196.0,80.1,591.0706208258407,24358.207073360976,24.949277694186822
2018-06-01 17:30:00,192.0,79.3,592.3118332928804,24303.54739110311,24.89585922439599
2018-06-01 17:45:00,180.0,78.8,614.0388354744774,25073.90270973466,25.687941545209142
2018-06-01 18:00:00,188.0,78.3,615.7781969420128,25032.2237186046,25.648001915546608
2018-06-01 18:15:00,168.0,77.4,617.4462727661983,24991.752755473182,25.609199028239377
2018-06-01 18:30:00,164.0,76.1,683.4828520245699,27586.365523486144,28.269848375510712
2018-06-01 18:45:00,168.0,74.5,669.1384580266656,26882.055541762216,27.55119399978888
2018-06-01 19:00:00,184.0,73.6,622.4419629204119,24867.57004209667,25.49001200501709
2018-06-01 19:15:00,184.0,72.5,625.4953687355089,24789.42966080932,25.414925029544825
2018-06-01 19:30:00,176.0,71.8,556.0878806938056,21926.176065735137,22.482263946428947
2018-06-01 19:45:00,160.0,71.1,631.5852211688717,24628.37293706499,25.259958158233857
2018-06-01 20:00:00,156.0,70.3,699.9836117466052,27128.7991850508,27.828782796797405
2018-06-01 20:15:00,168.0,70.0,717.2213054881491,27605.78068084516,28.32300198633331
2018-06-01 20:30:00,152.0,69.3,640.0878032781857,24391.50590438512,25.0315937076633
2018-06-01 20:45:00,152.0,68.5,569.4599285818621,21634.53331898239,22.203993247564245
2018-06-01 21:00:00,144.0,68.0,618.7721088698336,23264.961365903768,23.883733474773607
2018-06-01 21:15:00,144.0,67.3,601.2623021353835,22545.156919397105,23.146419221532486
2018-06-01 21:30:00,180.0,67.1,648.4236327910874,24145.11136432009,24.793534997111177
2018-06-01 21:45:00,144.0,66.9,559.3367870980271,20880.693512745616,21.44003029984364
2018-06-01 22:00:00,132.0,66.7,560.3292318444613,20837.57060470992,21.39789983655438
2018-06-01 22:15:00,140.0,66.6,561.194805375258,20799.52510184959,21.360719907224848
2018-06-01 22:30:00,124.0,66.6,619.8730546330626,22787.497449378632,23.40737050401169
2018-06-01 22:45:00,112.0,66.4,562.9160175669837,20722.648634819554,21.285564652386533
2018-06-01 23:00:00,100.0,66.0,563.7716604252926,20683.818570808275,21.247590231233566
2018-06-01 23:15:00,96.0,65.8,653.7586235022942,23794.74983991749,24.448508463419785
2018-06-01 23:30:00,100.0,65.3,589.9917389442865,21571.3850890915,22.161376828035785
2018-06-01 23:45:00,92.0,65.1,547.1747193117253,20098.45189290885,20.64562661222058
2018-06-02 00:00:00,92.0,64.9,484.9161577092408,17874.068687426145,18.358984845135385
2018-06-02 00:15:00,92.0,64.0,510.3659121138092,18795.67948042122,19.306045392535022
2018-06-02 00:30:00,84.0,63.7,565.0681356386985,20551.05060425706,21.11611873989576
2018-06-02 00:45:00,96.0,63.5,661.1577463389393,23740.069261279663,24.401227007618605
2018-06-02 01:00:00,100.0,63.3,600.0239443379112,21581.368901393507,22.181392845731416
2018-06-02 01:15:00,88.0,63.3,513.3316499748637,18675.63204806074,19.188963698035604
2018-06-02 01:30:00,96.0,63.3,513.6418434268871,18662.856271365945,19.176498114792835
2018-06-02 01:45:00,96.0,63.0,604.4614892271696,21654.735652486183,22.259197141713358
2018-06-02 02:00:00,96.0,63.1,664.3854136832264,23631.647108351317,24.296032522034544
2018-06-02 02:15:00,96.0,62.8,615.423934389195,21873.180378356767,22.488604312745966
2018-06-02 02:30:00,104.0,62.4,621.7268222640643,21972.08560928619,22.59381243155025
2018-06-02 02:45:00,96.0,62.1,629.0550280507966,22102.099424274624,22.73115445232542
2018-06-02 03:00:00,108.0,62.1,573.9801180375119,20187.41942023643,20.761399538273945
2018-06-02 03:15:00,116.0,62.1,619.0037177233384,21651.147219846272,22.270150937569607
2018-06-02 03:30:00,116.0,61.5,671.8915201032536,23370.08785129061,24.04197937139386
2018-06-02 03:45:00,108.0,61.0,672.0416464091229,23364.71929250089,24.036760938910014
2018-06-02 04:00:00,108.0,61.2,630.9870948039979,22015.484141019555,22.64647123582355
2018-06-02 04:15:00,116.0,61.0,545.0665521337173,19248.04569449876,19.793112246632482
2018-06-02 04:30:00,112.0,61.2,574.0570720838465,20183.434146269843,20.757491218353685
